"survey_name","unit_position","unit_session_id","session","type","item_name","label","optional","showif","created","saved","shown","shown_relative","answer","answered","answered_relative","displaycount","display_order","hidden"
"AssessingRRsPRs_codingscheme_04results","70","2205522","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc","RESULT_CRIT_BAYES_TYPE","What kind of decision criterion?","0","RESULT_CRIT_BAYES == 1","2018-08-08 16:50:41","","","","","","","1","20","1"
"AssessingRRsPRs_codingscheme_04results","70","2205522","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","text","RESULT_CRIT_BF","Specify the Bayes-factor cutoff:","0","RESULT_CRIT_BAYES_TYPE == 1","2018-08-08 16:50:41","","","","","","","1","21","1"
"AssessingRRsPRs_codingscheme_04results","70","2205522","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","text","RESULT_CRIT_BF_OTHER","Please explain:","0","RESULT_CRIT_BAYES_TYPE == 2","2018-08-08 16:50:41","","","","","","","1","22","1"
"AssessingRRsPRs_codingscheme_04results","70","2205522","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","text","RESULT_BAYES","Please explain the type of Bayesian analysis that is used:","0","RESULT_TYPE %contains% ""bayestest"" | RESULT_TYPE %contains% ""bayesest""","2018-08-08 16:50:41","","","","","","","1","23","1"
"AssessingRRsPRs_codingscheme_04results","70","2205522","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc_button","RESULT_BF","Is a Bayes factor reported?","0","RESULT_TYPE %contains% ""bayestest"" | RESULT_TYPE %contains% ""bayesest""","2018-08-08 16:50:41","","","","","","","1","24","1"
"AssessingRRsPRs_codingscheme_04results","70","2205522","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc","RESULT_BF_PRIOR_H0","What prior is used for H0?","0","RESULT_BF == 1","2018-08-08 16:50:41","","","","","","","1","25","1"
"AssessingRRsPRs_codingscheme_04results","70","2205522","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","text","RESULT_BF_PRIOR_H0_OTHER","Please specify the shape, mean, and width (if applicable) of the H0 prior:","0","RESULT_BF_PRIOR_H0 == 2","2018-08-08 16:50:41","","","","","","","1","26","1"
"AssessingRRsPRs_codingscheme_04results","70","2205522","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","text","RESULT_BF_PRIOR_H1","Please specify the shape, mean, and width (if applicable) of the H1 prior:","0","RESULT_BF == 1","2018-08-08 16:50:41","","","","","","","1","27","1"
"AssessingRRsPRs_codingscheme_04results","70","2205522","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc_button","RESULT_BF_ORDER","Is the Bayes factor reported as BF10 or BF01?","0","RESULT_BF == 1","2018-08-08 16:50:41","","","","","","","1","28","1"
"AssessingRRsPRs_codingscheme_04results","70","2205522","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","text","RESULT_BF_ORDER_OTHER","Please specify:","0","RESULT_BF_ORDER == 3","2018-08-08 16:50:41","","","","","","","1","29","1"
"AssessingRRsPRs_codingscheme_04results","70","2205522","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","number","RESULT_BF_VALUE","BF =","0","RESULT_BF == 1","2018-08-08 16:50:41","","","","","","","1","30","1"
"AssessingRRsPRs_codingscheme_04results","70","2205522","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","textarea","RESULT_BAYES_PRIORS","Please give any additional information about used priors, prior probabilities, or prior odds, that have not been coded so far:","1","RESULT_TYPE %contains% ""bayestest"" | RESULT_TYPE %contains% ""bayesest""","2018-08-08 16:50:41","","","","","","","1","31","1"
"AssessingRRsPRs_codingscheme_04results","70","2205522","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","textarea","RESULT_BAYES_POST","Please give any additional information about Bayesian outcomes that have not been coded so far:","1","RESULT_TYPE %contains% ""bayestest"" | RESULT_TYPE %contains% ""bayesest""","2018-08-08 16:50:41","","","","","","","1","32","1"
"AssessingRRsPRs_codingscheme_04results","70","2205522","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","number","RESULT_N","How many subjects were included in this analysis?","1","","2018-08-08 16:50:41","2018-08-08 16:52:59","2018-08-08 14:52:17","2329.000000143424","535","2018-08-08 14:54:03","108858.0000000075","1","33","0"
"AssessingRRsPRs_codingscheme_04results","70","2205522","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc_button","RESULT_SAMPLE_SOURCE","Was the data collected for this study or did it already exist?","0","","2018-08-08 16:50:41","2018-08-08 16:52:59","2018-08-08 14:52:17","2329.000000143424","1","2018-08-08 14:54:04","108894.3000000436","1","34","0"
"AssessingRRsPRs_codingscheme_04results","70","2205522","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","text","RESULT_SAMPLE_PREEXIST","Please specify the source of the data:","0","RESULT_SAMPLE_SOURCE == 2","2018-08-08 16:50:41","","","","","","","1","35","1"
"AssessingRRsPRs_codingscheme_04results","70","2205522","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc_button","RESULT_SAMPLE_DEPEND","Does the sample that gave this result overlap fully or partly with the sample used for another analysis of this hypothesis or another hypothesis in this article?","0","","2018-08-08 16:50:41","2018-08-08 16:52:59","2018-08-08 14:52:17","2329.000000143424","1","2018-08-08 14:54:05","110192.4000000581","1","36","0"
"AssessingRRsPRs_codingscheme_04results","70","2205522","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","textarea","RESULT_SAMPLE_DEPEND_SPEC","Please state exactly with which results from which hypothesis the sample overlaps, and how (e.g. if the sample is identical or what the differences are)","0","RESULT_SAMPLE_DEPEND == 1","2018-08-08 16:50:41","2018-08-08 16:52:59","2018-08-08 14:54:05","110201.3000000734","the same sample is used throughout experiment 2","2018-08-08 14:54:14","118949.4000000414","1","37","0"
"AssessingRRsPRs_codingscheme_04results","70","2205522","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc","RESULT_SAMPLE_EXCLUDED","Were participants excluded from this analysis?","0","","2018-08-08 16:50:41","2018-08-08 16:52:59","2018-08-08 14:52:17","2329.000000143424","1","2018-08-08 14:54:14","119000.800000038","1","38","0"
"AssessingRRsPRs_codingscheme_04results","70","2205522","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc","RESULT_SAMPLE_EXCLUDED_PREREG","Were all reasons for exclusion preregistered?","0","RESULT_SAMPLE_EXCLUDED == 1","2018-08-08 16:50:41","2018-08-08 16:52:59","2018-08-08 14:54:14","119468.200000003","3","2018-08-08 14:54:16","121389.3000001553","1","39","0"
"AssessingRRsPRs_codingscheme_04results","70","2205522","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","number","RESULT_COND_BETWEEN","How many between-subjects conditions were used?","1","","2018-08-08 16:50:41","2018-08-08 16:52:59","2018-08-08 14:52:17","2329.000000143424","4","2018-08-08 14:54:18","123461.6000000387","1","40","0"
"AssessingRRsPRs_codingscheme_04results","70","2205522","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","number","RESULT_COND_WITHIN","How many within-subjects conditions were used?","1","","2018-08-08 16:50:41","2018-08-08 16:52:59","2018-08-08 14:52:17","2329.000000143424","","2018-08-08 14:54:19","124806.7000000738","1","41","0"
"AssessingRRsPRs_codingscheme_04results","70","2205522","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc_button","RESULT_EFF_REPORT","Is the effect size reported?","0","","2018-08-08 16:50:41","2018-08-08 16:52:59","2018-08-08 14:52:17","2329.000000143424","1","2018-08-08 14:54:19","124844.800000079","1","42","0"
"AssessingRRsPRs_codingscheme_04results","70","2205522","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc_button","RESULT_EFF_TYPE","What type of effect size?","0","RESULT_EFF_REPORT==1","2018-08-08 16:50:41","2018-08-08 16:52:59","2018-08-08 14:54:20","125456.8000000436","4","2018-08-08 14:54:21","126373.8000001758","1","43","0"
"AssessingRRsPRs_codingscheme_04results","70","2205522","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc","RESULT_EFF_PARAM_t","What effect size parameter is reported?","0","RESULT_EFF_REPORT==1 & RESULT_EFF_TYPE==1","2018-08-08 16:50:41","","","","","","","1","44","1"
"AssessingRRsPRs_codingscheme_04results","70","2205522","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc","RESULT_EFF_PARAM_F","What effect size parameter is reported?","0","RESULT_EFF_REPORT==1 & RESULT_EFF_TYPE==2","2018-08-08 16:50:41","","","","","","","1","45","1"
"AssessingRRsPRs_codingscheme_04results","70","2205522","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc","RESULT_EFF_PARAM_r","What effect size parameter is reported?","0","RESULT_EFF_REPORT==1 & RESULT_EFF_TYPE==3","2018-08-08 16:50:41","","","","","","","1","46","1"
"AssessingRRsPRs_codingscheme_04results","70","2205522","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc","RESULT_EFF_PARAM_Chi_z","What effect size parameter is reported?","0","RESULT_EFF_REPORT==1 & RESULT_EFF_TYPE == 4","2018-08-08 16:50:41","2018-08-08 16:52:59","2018-08-08 14:54:21","126380.100000184","1","2018-08-08 14:54:22","127313.000000082","1","47","0"
"AssessingRRsPRs_codingscheme_04results","70","2205522","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","text","RESULT_EFF_PARAM_t_OTHER","What effect size parameter is reported?","0","RESULT_EFF_PARAM_t == 3","2018-08-08 16:50:41","","","","","","","1","48","1"
"AssessingRRsPRs_codingscheme_04results","70","2205522","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","text","RESULT_EFF_PARAM_F_OTHER","What effect size parameter is reported?","0","RESULT_EFF_PARAM_F == 5","2018-08-08 16:50:41","","","","","","","1","49","1"
"AssessingRRsPRs_codingscheme_04results","70","2205522","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","text","RESULT_EFF_PARAM_r_OTHER","What effect size parameter is reported?","0","RESULT_EFF_PARAM_r == 5","2018-08-08 16:50:41","","","","","","","1","50","1"
"AssessingRRsPRs_codingscheme_04results","70","2205522","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","text","RESULT_EFF_PARAM_Chi_z_OTHER","What effect size parameter is reported?","0","RESULT_EFF_PARAM_Chi_z == 4","2018-08-08 16:50:41","","","","","","","1","51","1"
"AssessingRRsPRs_codingscheme_04results","70","2205522","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","text","RESULT_EFF_PARAM_OTHER","What effect size parameter is reported?","0","RESULT_EFF_TYPE == 5","2018-08-08 16:50:41","","","","","","","1","52","1"
"AssessingRRsPRs_codingscheme_04results","70","2205522","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","number","RESULT_EFF_VALUE","Effect size:","0","RESULT_EFF_REPORT==1","2018-08-08 16:50:41","2018-08-08 16:52:59","2018-08-08 14:54:20","125462.0000000577","2.39","2018-08-08 14:54:29","134107.8000001144","1","53","0"
"AssessingRRsPRs_codingscheme_04results","70","2205522","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","textarea","RESULT_EFF_CALC","Report any data that could be used to calculate the effect size (e.g. means, SDs, group sizes):","1","RESULT_TESTSTAT == 7 & RESULT_EFF_REPORT==2","2018-08-08 16:50:41","","","","","","","1","54","1"
"AssessingRRsPRs_codingscheme_04results","70","2205522","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","note","RESULT_NOTE","##Current article: `r AssessingRRsPRs_codingscheme_01generalstart$ARTICLE_NAME`

###Current study: `r last(AssessingRRsPRs_codingscheme_02study$STUDY_NO)`

###Current confirmatory hypothesis: `r last(AssessingRRsPRs_codingscheme_03hypotheses$HYP_NO)`

####Previously coded result(s) for the current hypothesis: `r AssessingRRsPRs_codingscheme_04results$RESULT_NO`

#### Code a new confirmatory result for hypothesis `r last(AssessingRRsPRs_codingscheme_03hypotheses$HYP_NO)`:","1","","2018-08-08 16:50:41","2018-08-08 16:52:59","2018-08-08 14:52:17","2329.000000143424","1","2018-08-08 14:52:17","","1","0","0"
"AssessingRRsPRs_codingscheme_04results","70","2205522","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","rating_button","RESULT_CODING_DIFFICULTY","How difficult was it to code this result?","0","","2018-08-08 16:50:41","2018-08-08 16:52:59","2018-08-08 14:52:17","2329.000000143424","1","2018-08-08 14:54:30","135306.8000001367","1","56","0"
"AssessingRRsPRs_codingscheme_04results","70","2205522","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","textarea","RESULT_COMMENTS","Any comments regarding (the coding of) this result?","1","","2018-08-08 16:50:41","2018-08-08 16:52:59","2018-08-08 14:52:17","2329.000000143424","","2018-08-08 14:52:17","","1","57","0"
"AssessingRRsPRs_codingscheme_04results","70","2205522","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc","RESULT_NEXT","Is there another result that relates to the current hypothesis?","0","","2018-08-08 16:50:41","2018-08-08 16:52:59","2018-08-08 14:52:17","2329.000000143424","3","2018-08-08 14:54:34","139096.4999999851","1","59","0"
"AssessingRRsPRs_codingscheme_04results","70","2205522","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","number","RESULT_NO_TOTAL","How many results are there in total that relate to the current hypothesis?","0","RESULT_NEXT == 2","2018-08-08 16:50:41","","","","","","","1","61","1"
"AssessingRRsPRs_codingscheme_04results","70","2205522","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","note","RESULT_NOTE2","___

### Coding difficulty and comments","1","","2018-08-08 16:50:41","2018-08-08 16:52:59","2018-08-08 14:52:17","2329.000000143424","1","2018-08-08 14:52:17","","1","55","0"
"AssessingRRsPRs_codingscheme_04results","70","2205522","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","textarea","RESULT_FAIL","Please explain:","1","RESULT_NEXT == 2","2018-08-08 16:50:41","","","","","","","1","60","1"
"AssessingRRsPRs_codingscheme_04results","70","2205522","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","note","RESULT_NOTE3","___

### Additional results to be coded","1","","2018-08-08 16:50:41","2018-08-08 16:52:59","2018-08-08 14:52:17","2329.000000143424","1","2018-08-08 14:52:17","","1","58","0"
"AssessingRRsPRs_codingscheme_05conclusions","100","2205527","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","textarea","CONCLUSION_QUOTE","### Conclusion quote
Copy-paste the text containing the conclusion _for this hypothesis_.
Try to find the quote with the most clear, unambiguous statement about the conclusion.
If there are several equally clear, unambiguous statements, choose the one that is most specific for this hypothesis.
If there is no conclusion statement, code ""not reported""","0","","2018-08-08 16:53:01","2018-08-08 16:54:22","2018-08-08 14:54:37","2273.200000170618","Unlike Experiment 1, we  now also  fi  nd the predictive power of general environmental attitudes on choices. The  NEP predicts electricity provider choices only when attitude strength is not included. ","2018-08-08 14:55:37","62560.30000001192","1","1","0"
"AssessingRRsPRs_codingscheme_05conclusions","100","2205527","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","text","CONCLUSION_PAGE","### Page number of the conclusion quote
If there is no conclusion statement, code ""NA""","0","","2018-08-08 16:53:01","2018-08-08 16:54:22","2018-08-08 14:54:37","2273.200000170618","18","2018-08-08 14:55:39","64624.60000021383","1","2","0"
"AssessingRRsPRs_codingscheme_05conclusions","100","2205527","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc","CONCLUSION_TYPE","### Conclusion
What is the authors' conclusion _for this hypothesis_?","0","","2018-08-08 16:53:01","2018-08-08 16:54:22","2018-08-08 14:54:37","2273.200000170618","1","2018-08-08 14:55:40","65529.60000000894","1","3","0"
"AssessingRRsPRs_codingscheme_05conclusions","100","2205527","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","note","CONCLUSION_NOTE","##Current article: `r AssessingRRsPRs_codingscheme_01generalstart$ARTICLE_NAME`

###Current study: `r last(AssessingRRsPRs_codingscheme_02study$STUDY_NO)`

###Current confirmatory hypothesis: `r last(AssessingRRsPRs_codingscheme_03hypotheses$HYP_NO)`

*Hypothesis quote:* 

> `r last(AssessingRRsPRs_codingscheme_03hypotheses$HYP_QUOTE)`

#### Code the conclusion for hypothesis `r last(AssessingRRsPRs_codingscheme_03hypotheses$HYP_NO)`:","1","","2018-08-08 16:53:01","2018-08-08 16:54:22","2018-08-08 14:54:37","2273.200000170618","1","2018-08-08 14:54:37","","1","0","0"
"AssessingRRsPRs_codingscheme_05conclusions","100","2205527","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","rating_button","CONCLUSION_CODING_DIFFICULTY","How difficult was it to code this result?","0","","2018-08-08 16:53:01","2018-08-08 16:54:22","2018-08-08 14:54:37","2273.200000170618","1","2018-08-08 14:55:50","75957.4000001885","1","6","0"
"AssessingRRsPRs_codingscheme_05conclusions","100","2205527","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","textarea","CONCLUSION_COMMENTS","Any comments regarding (the coding of) this result?","1","","2018-08-08 16:53:01","2018-08-08 16:54:22","2018-08-08 14:54:37","2273.200000170618","","2018-08-08 14:54:37","","1","7","0"
"AssessingRRsPRs_codingscheme_05conclusions","100","2205527","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc","HYP_NEXT","Does the current study contain another confirmatory hypothesis?","0","","2018-08-08 16:53:01","2018-08-08 16:54:22","2018-08-08 14:54:37","2273.200000170618","1","2018-08-08 14:55:57","82448.40000011027","1","9","0"
"AssessingRRsPRs_codingscheme_05conclusions","100","2205527","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","number","HYP_NO_TOTAL","How many confirmatory hypotheses does the current study contain in total?","0","HYP_NEXT == 2","2018-08-08 16:53:01","","","","","","","1","11","1"
"AssessingRRsPRs_codingscheme_05conclusions","100","2205527","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","note","CONCLUSION_NOTE2","___

### Coding difficulty and comments","1","","2018-08-08 16:53:01","2018-08-08 16:54:22","2018-08-08 14:54:37","2273.200000170618","1","2018-08-08 14:54:37","","1","5","0"
"AssessingRRsPRs_codingscheme_05conclusions","100","2205527","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","textarea","HYP_NEXT_COMMENT","Please explain:","1","HYP_NEXT == 2","2018-08-08 16:53:01","","","","","","","1","10","1"
"AssessingRRsPRs_codingscheme_05conclusions","100","2205527","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","textarea","CONCLUSION_TYPE_OTHER","Please explain:","1","CONCLUSION_TYPE > 4","2018-08-08 16:53:01","","","","","","","1","4","1"
"AssessingRRsPRs_codingscheme_05conclusions","100","2205527","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","note","CONCLUSION_NOTE3","___

### Additional hypotheses or studies to be coded from this article","1","","2018-08-08 16:53:01","2018-08-08 16:54:22","2018-08-08 14:54:37","2273.200000170618","1","2018-08-08 14:54:37","","1","8","0"
"AssessingRRsPRs_codingscheme_05conclusions","100","2205527","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc","STUDY_NEXT2","Does the current article contain another preregistered study?","0","HYP_NEXT > 1","2018-08-08 16:53:01","","","","","","","1","12","1"
"AssessingRRsPRs_codingscheme_03hypotheses","50","2205531","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","text","HYP_NO","Hypothesis number (e.g. 1, 2a, 2b, etc.; copy naming conventions from the article). Code ""1"" if there is only one confirmatory hypothesis.","0","","2018-08-08 16:54:24","2018-08-08 16:55:37","2018-08-08 14:56:00","2043.099999893457","3","2018-08-08 14:56:03","5350.300000049174","1","1","0"
"AssessingRRsPRs_codingscheme_03hypotheses","50","2205531","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","textarea","HYP_QUOTE","### Hypothesis quote
Copy-paste the text which states _this_ hypothesis.
Try to find the quote with the most clear, unambiguous statement of the hypothesis.
If no hypothesis is reported, code ""not reported""","0","","2018-08-08 16:54:24","2018-08-08 16:55:37","2018-08-08 14:56:00","2043.099999893457","H3: We also predict an interaction of the default condition and the manipulation of  attitude strength. This should correspond to a smaller di  ff  erence in choice proportions between the green and the gray default condition given participants are in the  enhanced strength rather than in the control strength condition. ","2018-08-08 14:56:25","27280.49999987707","1","2","0"
"AssessingRRsPRs_codingscheme_03hypotheses","50","2205531","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","text","HYP_PAGE","### Page number of the hypothesis quote
If no hypothesis is reported, code ""NA""","0","","2018-08-08 16:54:24","2018-08-08 16:55:37","2018-08-08 14:56:00","2043.099999893457","14","2018-08-08 14:57:12","74673.99999988265","1","3","0"
"AssessingRRsPRs_codingscheme_03hypotheses","50","2205531","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc","HYP_DIRECTION","Is the hypothesis directional (authors predict the sign of an effect, e.g. group A > group B, negative correlation)?
directional effect = hypothesis predicts the sign of the effect
non-directional effect = hypothesis predicts an effect without specifying the direction
absence of an effect = hypothesis predicts that an effect is zero or closer to zero than some criterion
compound = hypothesis relates to more than one effect (e.g. ""A > B *and* C = D"")","0","","2018-08-08 16:54:24","2018-08-08 16:55:37","2018-08-08 14:56:00","2043.099999893457","1","2018-08-08 14:56:25","27690.60000008903","1","4","0"
"AssessingRRsPRs_codingscheme_03hypotheses","50","2205531","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","text","HYP_DIRECTION_OTHER","Please explain:","0","HYP_DIRECTION == 7","2018-08-08 16:54:24","","","","","","","1","5","1"
"AssessingRRsPRs_codingscheme_03hypotheses","50","2205531","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc_button","HYP_DEPEND","Is the hypothesis independent from all other (confirmatory) hypotheses in this study?","0","","2018-08-08 16:54:24","2018-08-08 16:55:37","2018-08-08 14:56:00","2043.099999893457","2","2018-08-08 14:56:27","29290.99999996834","1","6","0"
"AssessingRRsPRs_codingscheme_03hypotheses","50","2205531","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","textarea","HYP_DEPEND_SPEC","Please specify any dependencies between this and other hypotheses in the study (report the exact numbers of any dependent hypotheses).
For example, the hypothesis could be the complement of another hypothesis (predict the opposite outcome), or it could be the precondition for another hypothesis.","0","HYP_DEPEND == 2","2018-08-08 16:54:24","2018-08-08 16:55:37","2018-08-08 14:56:27","29298.29999990761","All 3 hypotheses in this experiment are related ","2018-08-08 14:56:36","38169.50000007637","1","7","0"
"AssessingRRsPRs_codingscheme_03hypotheses","50","2205531","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc_button","HYP_REPLICATION","Is this hypothesis part of a replication attempt?","0","","2018-08-08 16:54:24","2018-08-08 16:55:37","2018-08-08 14:56:00","2043.099999893457","1","2018-08-08 14:56:36","38206.99999993667","1","8","0"
"AssessingRRsPRs_codingscheme_03hypotheses","50","2205531","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","note","HYP_REPLICATION_TYPE_NOTE","![replication_taxonomy](http://www.curatescience.org/logos/replication-taxonomy-v4_small.png)""","1","HYP_REPLICATION == 1","2018-08-08 16:54:24","2018-08-08 16:55:37","2018-08-08 14:56:36","38684.30000008084","1","2018-08-08 14:56:36","","1","9","0"
"AssessingRRsPRs_codingscheme_03hypotheses","50","2205531","vb3bDEb7I3tNNeS-Te52Ss_7PenrA1_MAyPQRT9jqSr_LS4nBbIQq9e24SulGOqZ","mc","HYP_REPLICATION_TYPE","### Replication type
Please consider the replication taxonomy shown above and classify the type of replication from ""exact"" to ""very far"".","0","HYP_REPLICATION == 1","2018-08-08 16:54:24","2018-08-08 16:55:37","2018-08-08 14:56:36","38686.59999989904","4","2018-08-08 14:56:38","40439.19999990612","1","10","0"
