"","doi","survey_name","unit_position","unit_session_id","session","type","item_name","label","optional","showif","created","saved","shown","shown_relative","answer","answered","answered_relative","displaycount","display_order","hidden","coder","repeat.var","study.no","hyp.no","result.no","group"
"2770","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220793,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","textarea","RESULT_QUOTE","### Result quote
Copy-paste the text containing the test result. If the result is reported in a table or figure and *not* in the text, state the table of figure instead (e.g., """"Table 4"""", """"Figure 1A"""").
Priority is as follows:
1. Try to find a quote from the text. 
If there is none >
2. Try to find a table containing the result. 
If there is none >
3. Try to find a figure containing the result. 
If there is none >
4. Code """"not reported""""",0,"","2018-08-15 19:44:34","2018-08-16 11:21:21","2018-08-16 09:21:00",2004,"Table 2","2018-08-16 09:22:13",75179,2,2,0,"0000-0002-6627-0746",17,1,1,17,"PR"
"2771","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220793,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","text","RESULT_PAGE","Page number of the result quote
(or of the table or figure)
If no result is reported, code """"NA"""".",0,"","2018-08-15 19:44:34","2018-08-16 11:21:21","2018-08-16 09:21:00",2004,"210","2018-08-16 09:22:20",82325,2,3,0,"0000-0002-6627-0746",17,1,1,17,"PR"
"2772","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220793,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","mc_multiple_button","RESULT_TYPE","What kind of analysis was used?
(Select all that apply)",1,"","2018-08-15 19:44:34","2018-08-16 11:21:21","2018-08-16 09:21:00",2004,"freqtest","2018-08-16 09:22:20",82410,2,4,0,"0000-0002-6627-0746",17,1,1,17,"PR"
"2773","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220793,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","note","RESULT_FREQ_NOTE","___

### Frequentist analyses:",1,"RESULT_TYPE %contains% """"freqtest""""","2018-08-15 19:44:34","2018-08-16 11:21:21","2018-08-16 09:22:21",82850,"1","2018-08-16 09:22:21",NA,2,6,0,"0000-0002-6627-0746",17,1,1,17,"PR"
"2774","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220793,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","mc_button","RESULT_CRIT_ALPHA_REPORT","Is the used alpha level made explicit?",0,"RESULT_TYPE %contains% """"freqtest""""","2018-08-15 19:44:34","2018-08-16 11:21:21","2018-08-16 09:22:21",82850,"2","2018-08-16 09:22:22",83907,2,7,0,"0000-0002-6627-0746",17,1,1,17,"PR"
"2775","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220793,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","mc","RESULT_TESTSTAT","Which test statistic is used?",0,"RESULT_TYPE %contains% """"freqtest""""","2018-08-15 19:44:34","2018-08-16 11:21:21","2018-08-16 09:22:21",82852,"6","2018-08-16 09:22:24",86040,2,9,0,"0000-0002-6627-0746",17,1,1,17,"PR"
"2776","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220793,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","text","RESULT_TESTSTAT_OTHER","Please specify:",0,"RESULT_TESTSTAT == 6","2018-08-15 19:44:34","2018-08-16 11:21:21","2018-08-16 09:22:24",86048,"see prev","2018-08-16 09:22:27",88684,2,10,0,"0000-0002-6627-0746",17,1,1,17,"PR"
"2777","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220793,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","number","RESULT_TESTVAL","Test value:",0,"RESULT_TESTSTAT < 7","2018-08-15 19:44:34","2018-08-16 11:21:21","2018-08-16 09:22:21",82864,"999","2018-08-16 09:22:28",90643,2,11,0,"0000-0002-6627-0746",17,1,1,17,"PR"
"2778","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220793,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","number","RESULT_TESTDF1","DF 1:",0,"RESULT_TESTSTAT < 7","2018-08-15 19:44:34","2018-08-16 11:21:21","2018-08-16 09:22:21",82865,"999","2018-08-16 09:22:35",97646,2,12,0,"0000-0002-6627-0746",17,1,1,17,"PR"
"2779","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220793,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","mc","RESULT_PVAL","How is the *p* value reported?",0,"RESULT_TYPE %contains% """"freqtest""""","2018-08-15 19:44:34","2018-08-16 11:21:21","2018-08-16 09:22:21",82853,"2","2018-08-16 09:22:37",99438,2,14,0,"0000-0002-6627-0746",17,1,1,17,"PR"
"2780","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220793,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","number","RESULT_PVAL_SMALLER","*p* <",0,"RESULT_PVAL==2","2018-08-15 19:44:34","2018-08-16 11:21:21","2018-08-16 09:22:37",99442,"0.001","2018-08-16 09:22:41",102886,2,16,0,"0000-0002-6627-0746",16,1,1,17,"PR"
"2781","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220793,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","number","RESULT_N","How many subjects were included in this analysis?",1,"","2018-08-15 19:44:34","2018-08-16 11:21:21","2018-08-16 09:21:00",2004,"120115","2018-08-16 09:22:44",106222,2,33,0,"0000-0002-6627-0746",17,1,1,17,"PR"
"2782","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220793,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","mc_button","RESULT_SAMPLE_SOURCE","Was the data collected for this study or did it already exist?",0,"","2018-08-15 19:44:34","2018-08-16 11:21:21","2018-08-16 09:21:00",2004,"2","2018-08-16 09:22:44",106317,2,34,0,"0000-0002-6627-0746",17,1,1,17,"PR"
"2783","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220793,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","text","RESULT_SAMPLE_PREEXIST","Please specify the source of the data:",0,"RESULT_SAMPLE_SOURCE == 2","2018-08-15 19:44:34","2018-08-16 11:21:21","2018-08-16 09:22:45",106735,"see prev","2018-08-16 09:22:48",109988,2,35,0,"0000-0002-6627-0746",17,1,1,17,"PR"
"2784","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220793,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","mc_button","RESULT_SAMPLE_DEPEND","Does the sample that gave this result overlap fully or partly with the sample used for another analysis of this hypothesis or another hypothesis in this article?",0,"","2018-08-15 19:44:34","2018-08-16 11:21:21","2018-08-16 09:21:00",2004,"1","2018-08-16 09:22:50",111679,2,36,0,"0000-0002-6627-0746",17,1,1,17,"PR"
"2785","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220793,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","textarea","RESULT_SAMPLE_DEPEND_SPEC","Please state exactly with which results from which hypothesis the sample overlaps, and how (e.g. if the sample is identical or what the differences are)",0,"RESULT_SAMPLE_DEPEND == 1","2018-08-15 19:44:34","2018-08-16 11:21:21","2018-08-16 09:22:50",111690,"see prev","2018-08-16 09:22:55",116763,2,37,0,"0000-0002-6627-0746",17,1,1,17,"PR"
"2786","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220793,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","mc","RESULT_SAMPLE_EXCLUDED","Were participants excluded from this analysis?",0,"","2018-08-15 19:44:34","2018-08-16 11:21:21","2018-08-16 09:21:00",2004,"2","2018-08-16 09:22:55",116857,2,38,0,"0000-0002-6627-0746",17,1,1,17,"PR"
"2787","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220793,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","number","RESULT_COND_BETWEEN","How many between-subjects conditions were used?",1,"","2018-08-15 19:44:34","2018-08-16 11:21:21","2018-08-16 09:21:00",2004,"1","2018-08-16 09:22:59",121279,2,40,0,"0000-0002-6627-0746",17,1,1,17,"PR"
"2788","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220793,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","number","RESULT_COND_WITHIN","How many within-subjects conditions were used?",1,"","2018-08-15 19:44:34","2018-08-16 11:21:21","2018-08-16 09:21:00",2004,"1","2018-08-16 09:22:59",121559,2,41,0,"0000-0002-6627-0746",17,1,1,17,"PR"
"2789","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220793,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","mc_button","RESULT_EFF_REPORT","Is the effect size reported?",0,"","2018-08-15 19:44:34","2018-08-16 11:21:22","2018-08-16 09:21:00",2004,"1","2018-08-16 09:23:01",123328,2,42,0,"0000-0002-6627-0746",17,1,1,17,"PR"
"2790","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220793,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","mc_button","RESULT_EFF_TYPE","What type of effect size?",0,"RESULT_EFF_REPORT==1","2018-08-15 19:44:34","2018-08-16 11:21:22","2018-08-16 09:23:01",123333,"1","2018-08-16 09:23:03",124882,2,43,0,"0000-0002-6627-0746",17,1,1,17,"PR"
"2791","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220793,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","mc","RESULT_EFF_PARAM_t","What effect size parameter is reported?",0,"RESULT_EFF_REPORT==1 & RESULT_EFF_TYPE==1","2018-08-15 19:44:34","2018-08-16 11:21:22","2018-08-16 09:23:03",124888,"1","2018-08-16 09:23:04",125751,2,44,0,"0000-0002-6627-0746",17,1,1,17,"PR"
"2792","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220793,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","number","RESULT_EFF_VALUE","Effect size:",0,"RESULT_EFF_REPORT==1","2018-08-15 19:44:34","2018-08-16 11:21:22","2018-08-16 09:23:01",123336,"0.06","2018-08-16 09:23:07",128907,2,53,0,"0000-0002-6627-0746",17,1,1,17,"PR"
"2793","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220793,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","note","RESULT_NOTE","##Current article: `r AssessingRRsPRs_codingscheme_01generalstart$ARTICLE_NAME`

###Current study: `r last(AssessingRRsPRs_codingscheme_02study$STUDY_NO)`

###Current confirmatory hypothesis: `r last(AssessingRRsPRs_codingscheme_03hypotheses$HYP_NO)`

####Previously coded result(s) for the current hypothesis: `r AssessingRRsPRs_codingscheme_04results$RESULT_NO`

#### Code a new confirmatory result for hypothesis `r last(AssessingRRsPRs_codingscheme_03hypotheses$HYP_NO)`:",1,"","2018-08-15 19:44:34","2018-08-16 11:21:21","2018-08-16 09:21:00",2004,"1","2018-08-16 09:21:00",NA,2,0,0,"0000-0002-6627-0746",17,1,1,17,"PR"
"2794","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220793,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","rating_button","RESULT_CODING_DIFFICULTY","How difficult was it to code this result?",0,"","2018-08-15 19:44:34","2018-08-16 11:21:22","2018-08-16 09:21:00",2004,"1","2018-08-16 09:23:07",129002,2,56,0,"0000-0002-6627-0746",17,1,1,17,"PR"
"2795","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220793,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","textarea","RESULT_COMMENTS","Any comments regarding (the coding of) this result?",1,"","2018-08-15 19:44:34","2018-08-16 11:21:22","2018-08-16 09:21:00",2004,"","2018-08-16 09:21:00",NA,2,57,0,"0000-0002-6627-0746",17,1,1,17,"PR"
"2796","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220793,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","mc","RESULT_NEXT","Is there another result that relates to the current hypothesis?",0,"","2018-08-15 19:44:34","2018-08-16 11:21:22","2018-08-16 09:21:00",2004,"1","2018-08-16 09:23:09",131147,2,59,0,"0000-0002-6627-0746",17,1,1,17,"PR"
"2797","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220793,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","note","RESULT_NOTE2","___

### Coding difficulty and comments",1,"","2018-08-15 19:44:34","2018-08-16 11:21:22","2018-08-16 09:21:00",2004,"1","2018-08-16 09:21:00",NA,2,55,0,"0000-0002-6627-0746",17,1,1,17,"PR"
"2798","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2220793,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","note","RESULT_NOTE3","___

### Additional results to be coded",1,"","2018-08-15 19:44:34","2018-08-16 11:21:22","2018-08-16 09:21:00",2004,"1","2018-08-16 09:21:00",NA,2,58,0,"0000-0002-6627-0746",17,1,1,17,"PR"
"2691","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2223263,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","mc_button","RESULT_SAMPLE_SOURCE","Was the data collected for this study or did it already exist?",0,"","2018-08-16 11:21:30","2018-08-16 11:25:55","2018-08-16 09:23:20",10642,"2","2018-08-16 09:27:21",251608,1,34,0,"0000-0002-6627-0746",18,1,1,18,"PR"
"2692","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2223263,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","text","RESULT_SAMPLE_PREEXIST","Please specify the source of the data:",0,"RESULT_SAMPLE_SOURCE == 2","2018-08-16 11:21:30","2018-08-16 11:25:55","2018-08-16 09:27:22",252026,"see prev","2018-08-16 09:27:25",255683,1,35,0,"0000-0002-6627-0746",18,1,1,18,"PR"
"2693","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2223263,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","mc_button","RESULT_SAMPLE_DEPEND","Does the sample that gave this result overlap fully or partly with the sample used for another analysis of this hypothesis or another hypothesis in this article?",0,"","2018-08-16 11:21:30","2018-08-16 11:25:55","2018-08-16 09:23:20",10642,"1","2018-08-16 09:27:26",256125,1,36,0,"0000-0002-6627-0746",18,1,1,18,"PR"
"2702","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2223263,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","note","RESULT_NOTE","##Current article: `r AssessingRRsPRs_codingscheme_01generalstart$ARTICLE_NAME`

###Current study: `r last(AssessingRRsPRs_codingscheme_02study$STUDY_NO)`

###Current confirmatory hypothesis: `r last(AssessingRRsPRs_codingscheme_03hypotheses$HYP_NO)`

####Previously coded result(s) for the current hypothesis: `r AssessingRRsPRs_codingscheme_04results$RESULT_NO`

#### Code a new confirmatory result for hypothesis `r last(AssessingRRsPRs_codingscheme_03hypotheses$HYP_NO)`:",1,"","2018-08-16 11:21:30","2018-08-16 11:25:55","2018-08-16 09:23:20",10642,"1","2018-08-16 09:23:20",NA,1,0,0,"0000-0002-6627-0746",18,1,1,18,"PR"
"2799","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2223263,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","number","RESULT_NO","Result number:
If the hypothesis relates to more than one result, please number the results consecutively.",0,"","2018-08-16 11:21:30","2018-08-16 11:25:55","2018-08-16 09:23:20",10642,"18","2018-08-16 09:26:32",202706,1,1,0,"0000-0002-6627-0746",18,1,1,18,"PR"
"2800","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2223263,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","textarea","RESULT_QUOTE","### Result quote
Copy-paste the text containing the test result. If the result is reported in a table or figure and *not* in the text, state the table of figure instead (e.g., """"Table 4"""", """"Figure 1A"""").
Priority is as follows:
1. Try to find a quote from the text. 
If there is none >
2. Try to find a table containing the result. 
If there is none >
3. Try to find a figure containing the result. 
If there is none >
4. Code """"not reported""""",0,"","2018-08-16 11:21:30","2018-08-16 11:25:55","2018-08-16 09:23:20",10642,"Table 2","2018-08-16 09:26:38",207772,1,2,0,"0000-0002-6627-0746",18,1,1,18,"PR"
"2801","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2223263,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","text","RESULT_PAGE","Page number of the result quote
(or of the table or figure)
If no result is reported, code """"NA"""".",0,"","2018-08-16 11:21:30","2018-08-16 11:25:55","2018-08-16 09:23:20",10642,"210","2018-08-16 09:26:59",228916,1,3,0,"0000-0002-6627-0746",18,1,1,18,"PR"
"2802","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2223263,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","mc_multiple_button","RESULT_TYPE","What kind of analysis was used?
(Select all that apply)",1,"","2018-08-16 11:21:30","2018-08-16 11:25:55","2018-08-16 09:23:20",10642,"freqtest","2018-08-16 09:27:00",229953,1,4,0,"0000-0002-6627-0746",18,1,1,18,"PR"
"2803","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2223263,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","note","RESULT_FREQ_NOTE","___

### Frequentist analyses:",1,"RESULT_TYPE %contains% """"freqtest""""","2018-08-16 11:21:30","2018-08-16 11:25:55","2018-08-16 09:27:00",229967,"1","2018-08-16 09:27:00",NA,1,6,0,"0000-0002-6627-0746",18,1,1,18,"PR"
"2804","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2223263,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","mc_button","RESULT_CRIT_ALPHA_REPORT","Is the used alpha level made explicit?",0,"RESULT_TYPE %contains% """"freqtest""""","2018-08-16 11:21:30","2018-08-16 11:25:55","2018-08-16 09:27:00",229967,"2","2018-08-16 09:27:01",230914,1,7,0,"0000-0002-6627-0746",18,1,1,18,"PR"
"2805","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2223263,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","mc","RESULT_TESTSTAT","Which test statistic is used?",0,"RESULT_TYPE %contains% """"freqtest""""","2018-08-16 11:21:30","2018-08-16 11:25:55","2018-08-16 09:27:00",229969,"6","2018-08-16 09:27:03",232791,1,9,0,"0000-0002-6627-0746",18,1,1,18,"PR"
"2806","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2223263,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","text","RESULT_TESTSTAT_OTHER","Please specify:",0,"RESULT_TESTSTAT == 6","2018-08-16 11:21:30","2018-08-16 11:25:55","2018-08-16 09:27:03",232796,"see prev","2018-08-16 09:27:05",234899,1,10,0,"0000-0002-6627-0746",18,1,1,18,"PR"
"2807","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2223263,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","number","RESULT_TESTVAL","Test value:",0,"RESULT_TESTSTAT < 7","2018-08-16 11:21:30","2018-08-16 11:25:55","2018-08-16 09:27:00",229987,"999","2018-08-16 09:27:06",236674,1,11,0,"0000-0002-6627-0746",18,1,1,18,"PR"
"2808","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2223263,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","number","RESULT_TESTDF1","DF 1:",0,"RESULT_TESTSTAT < 7","2018-08-16 11:21:30","2018-08-16 11:25:55","2018-08-16 09:27:00",229987,"999","2018-08-16 09:27:10",240072,1,12,0,"0000-0002-6627-0746",18,1,1,18,"PR"
"2809","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2223263,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","mc","RESULT_PVAL","How is the *p* value reported?",0,"RESULT_TYPE %contains% """"freqtest""""","2018-08-16 11:21:30","2018-08-16 11:25:55","2018-08-16 09:27:00",229971,"3","2018-08-16 09:27:14",244175,1,14,0,"0000-0002-6627-0746",18,1,1,18,"PR"
"2810","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2223263,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","number","RESULT_PVAL_LARGER","*p* >",0,"RESULT_PVAL==3","2018-08-16 11:21:30","2018-08-16 11:25:55","2018-08-16 09:27:14",244597,"0.001","2018-08-16 09:27:18",248700,1,17,0,"0000-0002-6627-0746",1,1,1,18,"PR"
"2811","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2223263,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","number","RESULT_N","How many subjects were included in this analysis?",1,"","2018-08-16 11:21:30","2018-08-16 11:25:55","2018-08-16 09:23:20",10642,"120115","2018-08-16 09:27:21",251505,1,33,0,"0000-0002-6627-0746",18,1,1,18,"PR"
"2695","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2223263,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","mc","RESULT_SAMPLE_EXCLUDED","Were participants excluded from this analysis?",0,"","2018-08-16 11:21:31","2018-08-16 11:25:55","2018-08-16 09:23:20",10642,"2","2018-08-16 09:27:31",261414,1,38,0,"0000-0002-6627-0746",18,1,1,18,"PR"
"2696","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2223263,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","number","RESULT_COND_BETWEEN","How many between-subjects conditions were used?",1,"","2018-08-16 11:21:31","2018-08-16 11:25:55","2018-08-16 09:23:20",10642,"1","2018-08-16 09:27:33",263035,1,40,0,"0000-0002-6627-0746",18,1,1,18,"PR"
"2697","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2223263,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","number","RESULT_COND_WITHIN","How many within-subjects conditions were used?",1,"","2018-08-16 11:21:31","2018-08-16 11:25:55","2018-08-16 09:23:20",10642,"1","2018-08-16 09:27:34",264593,1,41,0,"0000-0002-6627-0746",18,1,1,18,"PR"
"2698","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2223263,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","mc_button","RESULT_EFF_REPORT","Is the effect size reported?",0,"","2018-08-16 11:21:31","2018-08-16 11:25:55","2018-08-16 09:23:20",10642,"1","2018-08-16 09:27:35",264942,1,42,0,"0000-0002-6627-0746",18,1,1,18,"PR"
"2699","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2223263,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","mc_button","RESULT_EFF_TYPE","What type of effect size?",0,"RESULT_EFF_REPORT==1","2018-08-16 11:21:31","2018-08-16 11:25:55","2018-08-16 09:27:35",265100,"1","2018-08-16 09:27:36",266339,1,43,0,"0000-0002-6627-0746",18,1,1,18,"PR"
"2700","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2223263,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","mc","RESULT_EFF_PARAM_t","What effect size parameter is reported?",0,"RESULT_EFF_REPORT==1 & RESULT_EFF_TYPE==1","2018-08-16 11:21:31","2018-08-16 11:25:55","2018-08-16 09:27:36",266349,"1","2018-08-16 09:27:37",267418,1,44,0,"0000-0002-6627-0746",18,1,1,18,"PR"
"2701","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2223263,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","number","RESULT_EFF_VALUE","Effect size:",0,"RESULT_EFF_REPORT==1","2018-08-16 11:21:31","2018-08-16 11:25:55","2018-08-16 09:27:35",265101,"0.09","2018-08-16 09:27:39",269276,1,53,0,"0000-0002-6627-0746",18,1,1,18,"PR"
"2703","10.1177/0956797616678438","AssessingRRsPRs_codingscheme_04results",70,2223263,"mcsdz51MAvvmBo0wlld9vc1qVshSmWbqfK_2q6gybqxJJgJt3yIVm3XgRF2ElBQz","rating_button","RESULT_CODING_DIFFICULTY","How difficult was it to code this result?",0,"","2018-08-16 11:21:31","2018-08-16 11:25:55","2018-08-16 09:23:20",10642,"1","2018-08-16 09:27:40",270169,1,56,0,"0000-0002-6627-0746",18,1,1,18,"PR"
